,ID,title,date,url
63,d-5144519,Pelaku Pembunuhan Sekeluarga di Sukoharjo Gadaikan Mobil Korban Rp 82 Juta, 24 Agu 2020 15:40 WIB,https://news.detik.com/berita-jawa-tengah/d-5144519/pelaku-pembunuhan-sekeluarga-di-sukoharjo-gadaikan-mobil-korban-rp-82-juta?single=1
64,d-5144402,Pembunuh 4 Orang Sekeluarga di Sukoharjo Ternyata Teman Korban Sejak SD, 24 Agu 2020 14:30 WIB,https://news.detik.com/berita-jawa-tengah/d-5144402/pembunuh-4-orang-sekeluarga-di-sukoharjo-ternyata-teman-korban-sejak-sd?single=1
65,d-5144041,David Si Pembunuh Ayah Kandung Berulah Curi Truk di Cilegon, 24 Agu 2020 10:34 WIB,https://news.detik.com/berita/d-5144041/david-si-pembunuh-ayah-kandung-berulah-curi-truk-di-cilegon?single=1
66,d-5143575,"Sebulan Ada 2 Kasus Pembunuhan Sekeluarga di Jateng, Ini Kata Pakar", 23 Agu 2020 18:20 WIB,https://news.detik.com/berita-jawa-tengah/d-5143575/sebulan-ada-2-kasus-pembunuhan-sekeluarga-di-jateng-ini-kata-pakar?single=1
67,d-5143348,Kronologi Kasus Pembunuhan 4 Orang Sekeluarga di Sukoharjo, 23 Agu 2020 14:36 WIB,https://news.detik.com/berita-jawa-tengah/d-5143348/kronologi-kasus-pembunuhan-4-orang-sekeluarga-di-sukoharjo?single=1
68,d-5142823,Sekuriti di Sulsel Diburu Polisi Usai Coba Perkosa Remaja Pakai Modus Loker, 22 Agu 2020 19:58 WIB,https://news.detik.com/berita/d-5142823/sekuriti-di-sulsel-diburu-polisi-usai-coba-perkosa-remaja-pakai-modus-loker?single=1
69,d-5141270,Seorang Pria di Dompu NTB Bunuh Iparnya Sendiri Gegara Sakit Hati, 21 Agu 2020 12:29 WIB,https://news.detik.com/berita/d-5141270/seorang-pria-di-dompu-ntb-bunuh-iparnya-sendiri-gegara-sakit-hati?single=1
70,d-5141108,"Bermula dari Ajakan Grup WA, Ini 3 Fakta Terbaru Penyerangan di Solo", 21 Agu 2020 08:48 WIB,https://news.detik.com/berita-jawa-tengah/d-5141108/bermula-dari-ajakan-grup-wa-ini-3-fakta-terbaru-penyerangan-di-solo?single=1
71,d-5140582,2 Penghasut Penyerangan Solo Cukur Rambut untuk Tipu-tipu Polisi, 20 Agu 2020 16:02 WIB,https://news.detik.com/berita-jawa-tengah/d-5140582/2-penghasut-penyerangan-solo-cukur-rambut-untuk-tipu-tipu-polisi?single=1
72,d-5139319,"Pekerjakan Gadis ABG Jadi LC, Pemilik Karaoke di Semarang Ditangkap", 19 Agu 2020 16:23 WIB,https://news.detik.com/berita-jawa-tengah/d-5139319/pekerjakan-gadis-abg-jadi-lc-pemilik-karaoke-di-semarang-ditangkap?single=1
73,d-5137732,Kronologi Ibu Bunuh dan Lempar Bayinya dari Lantai 3 di Rembang, 18 Agu 2020 13:52 WIB,https://news.detik.com/berita-jawa-tengah/d-5137732/kronologi-ibu-bunuh-dan-lempar-bayinya-dari-lantai-3-di-rembang?single=1
74,d-5137569,Ibu yang Tega Bunuh dan Lempar Bayinya dari Lantai 3 Belum Nikah, 18 Agu 2020 12:06 WIB,https://news.detik.com/berita-jawa-tengah/d-5137569/ibu-yang-tega-bunuh-dan-lempar-bayinya-dari-lantai-3-belum-nikah?single=1
75,d-5137523,"Bertambah, Sudah 10 Penyerang Acara Doa Nikah di Solo yang Ditangkap", 18 Agu 2020 11:44 WIB,https://news.detik.com/berita-jawa-tengah/d-5137523/bertambah-sudah-10-penyerang-acara-doa-nikah-di-solo-yang-ditangkap?single=1
76,d-5137466,Penggerak Penyerangan Acara Doa Nikah di Solo Terancam 9 Tahun Bui, 18 Agu 2020 11:14 WIB,https://news.detik.com/berita-jawa-tengah/d-5137466/penggerak-penyerangan-acara-doa-nikah-di-solo-terancam-9-tahun-bui?single=1
77,d-5135709,Polisi Ralat Informasi soal Bully-Tampar Gadis di Solo: Pelaku Usia SMP, 16 Agu 2020 18:18 WIB,https://news.detik.com/berita-jawa-tengah/d-5135709/polisi-ralat-informasi-soal-bully-tampar-gadis-di-solo-pelaku-usia-smp?single=1
78,d-5135555,Ayah Nekat Jambret Ponsel untuk Sarana Belajar Online Anak, 16 Agu 2020 15:35 WIB,https://news.detik.com/berita-jawa-tengah/d-5135555/ayah-nekat-jambret-ponsel-untuk-sarana-belajar-online-anak?single=1
79,d-5134784,"Pasca-Penyerangan Acara Anak Habib Umar Assegaf, Polisi Gencar Razia di Solo", 15 Agu 2020 18:22 WIB,https://news.detik.com/berita-jawa-tengah/d-5134784/pasca-penyerangan-acara-anak-habib-umar-assegaf-polisi-gencar-razia-di-solo?single=1
